Time,Position->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Velocity->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Current->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6
0.120079872,,1.952663898,-1.722269837,0.50667882,-1.785863225,4.748446465,3.154662371,,0.023022495,-0.030206639,-0.035959069,0.002924151,0,-0.039667785,,-0.961736739,-1.845010042,-0.97967124,0.02745074,-0.006100165,-0.051851399
0.128,,1.952831745,-1.722545926,0.506367981,-1.785791222,4.748458385,3.154339075,,0.028007934,-0.032213598,-0.039755668,0.002372877,0,-0.041297641,,-0.925867736,-1.894329906,-0.999847531,0.073201977,-0.01372537,-0.09912768
0.136059904,,1.953107357,-1.722773377,0.506056368,-1.785671536,4.748446465,3.154016256,,0.027049195,-0.034003243,-0.041826542,0.01176851,0,-0.043646548,,-0.874306142,-1.851735473,-1.020023823,-0.042701155,-0.012200329,-0.160129324
0.14404992,,1.953310966,-1.723025624,0.50573355,-1.785707776,4.748458385,3.153717041,,0.031242076,-0.034910847,-0.045367483,0.00479369,0,-0.042472094,,-0.863097072,-1.831559181,-1.035716534,0.006100165,-0.021350577,-0.22723113
0.152069888,,1.953539371,-1.723325555,0.505374432,-1.785623852,4.748434067,3.153370142,,0.029861493,-0.036726058,-0.048742242,0.01222391,0,-0.041944791,,-0.84516257,-1.757579446,-0.959494889,0.076252058,-0.033550907,-0.286707729
0.160089856,,1.953803062,-1.723685567,0.504991651,-1.785516087,4.748434067,3.153035164,,0.033824276,-0.04020308,-0.052845638,0.012942963,0,-0.048631988,,-0.820502639,-1.773272157,-0.923625946,-0.102177761,-0.030500824,-0.253156841
0.168,,1.954102039,-1.724008862,0.504536629,-1.785528008,4.748410225,3.152616262,,0.035920717,-0.041545313,-0.053957775,0.004961469,0,-0.056229986,,-0.896724224,-1.699292421,-0.937076807,0.010675289,-0.061001647,-0.141828835
0.176089856,,1.954377651,-1.724368397,0.504129946,-1.785408322,4.748386383,3.152149677,,0.037045635,-0.044229779,-0.058572501,0.024351945,0,-0.058578894,,-0.930351377,-1.616345406,-0.905691445,-0.028975783,-0.071676932,0
0.184019968,,1.95465374,-1.72474033,0.503662884,-1.785348241,4.748362541,3.151719093,,0.037454698,-0.046415702,-0.06014483,0.008077368,0,-0.055007596,,-0.863097072,-1.510980368,-0.83619535,-0.109802961,-0.071676932,0.03965107
0.192089856,,1.955025196,-1.725076501,0.503183901,-1.785312478,4.74835062,3.151240349,,0.039269909,-0.047029294,-0.062535286,0.004745753,-0.001126517,-0.059226044,,-0.896724224,-1.636521697,-0.771182835,0.0259257,-0.071676932,-0.073201977
0.200059904,,1.955288887,-1.725460354,0.502681673,-1.785133187,4.74835062,3.150701761,,0.04149418,-0.049100168,-0.066766515,0.027276097,-0.001126517,-0.072456628,,-0.892240584,-1.68584156,-0.748764753,-0.175379738,-0.054901481,-0.169279575
0.208009984,,1.95562458,-1.725843732,0.502142787,-1.785073105,4.748374462,3.150151253,,0.043552272,-0.049355835,-0.068530597,0.008077368,-0.001126517,-0.061814636,,-0.907933295,-1.737403154,-0.800326347,-0.082352221,-0.062526688,-0.234856337
0.216079872,,1.955984116,-1.726263348,0.501556277,-1.784941498,4.748362541,3.149672747,,0.045073468,-0.052040298,-0.071381241,0.026173549,-0.001126517,-0.067207538,,-0.98415482,-1.750854015,-0.824986279,-0.123528339,-0.050326359,-0.291282862
0.224089856,,1.956356049,-1.726731126,0.500994146,-1.784821335,4.748362541,3.149086237,,0.047374442,-0.054123957,-0.075165063,0.008628642,-0.001126517,-0.075452685,,-0.999847531,-1.793448448,-0.795842767,-0.193680227,-0.073201977,-0.17080462
0.232069888,,1.956739426,-1.727175061,0.500407696,-1.784761731,4.748338699,3.148488283,,0.049483664,-0.055990301,-0.075395159,0.014261228,-0.001126517,-0.076459356,,-1.091761708,-1.824833751,-0.762215614,-0.097602636,-0.070151895,-0.001525041
0.239980032,,1.957111359,-1.72766668,0.499773651,-1.784594361,4.748362541,3.147913694,,0.046671368,-0.058457453,-0.07921733,0.016178705,-0.001126517,-0.075236969,,-1.017781973,-1.833801031,-0.674784958,-0.288232774,-0.065576769,-0.042701155
0.248089856,,1.95750618,-1.728086297,0.499115258,-1.784581963,4.748338699,3.147207737,,0.049931075,-0.060042568,-0.075395159,0.005392902,-0.001102549,-0.088563427,,-1.040200114,-1.898813486,-0.818260849,-0.123528339,-0.077777103,-0.154029161
0.256009984,,1.957901955,-1.728602235,0.498456895,-1.784438435,4.748338699,3.146585703,,0.051541757,-0.06222849,-0.075395159,0.028498488,-0.000958738,-0.077082537,,-1.026749253,-1.831559181,-0.795842767,-0.260782033,-0.07930214,-0.234856337
0.263959808,,1.958285809,-1.729117695,0.497762918,-1.784426514,4.748374462,3.145963669,,0.052474927,-0.064120397,-0.087845966,0.006471482,-0.000862864,-0.088131994,,-0.950527668,-1.81362474,-0.634432375,-0.176904783,-0.097602636,-0.2257061
0.271949824,,1.958669186,-1.729621236,0.497020662,-1.784306351,4.748302937,3.14519763,,0.054226223,-0.067009397,-0.090990625,0.026365295,-0.00076699,-0.090049468,,-0.959494889,-1.714985013,-0.802568197,-0.108277924,-0.125053376,0.024400659
0.280039936,,1.959124565,-1.730149094,0.496314704,-1.7841633,4.748230934,3.144503832,,0.054954864,-0.068095967,-0.075395159,0.01176851,-0.00076699,-0.087772466,,-0.865338862,-1.708259583,-0.878789723,-0.282132626,-0.118953213,-0.042701155
0.287990016,,1.959591866,-1.730713193,0.495584428,-1.784150902,4.748230934,3.143773794,,0.056987386,-0.069502115,-0.094122507,0.00479369,-0.008628642,-0.105389275,,-0.867580712,-1.777755737,-0.791359127,-0.073201977,0.007625206,-0.236381382
0.296089856,,1.960047722,-1.731264416,0.494830906,-1.783923451,4.748291016,3.142960548,,0.056923471,-0.07235276,-0.095963284,0.021044299,0.001605886,-0.087916277,,-0.881031573,-1.706017852,-0.659092307,-0.215030804,-0.07930214,-0.29738304
0.303959808,,1.960479259,-1.731864278,0.494041085,-1.783959214,4.748195171,3.142182589,,0.059838034,-0.073516034,-0.098200336,0.008077368,-0.001438107,-0.106180236,,-0.854129791,-1.739645004,-0.816019058,-0.115903132,-0.132678583,-0.167754531
0.312059904,,1.960970402,-1.73247606,0.493238866,-1.783827607,4.748158932,3.141381264,,0.062011175,-0.074934959,-0.102201469,0.028186899,-0.010785803,-0.104023077,,-0.98191303,-1.82035017,-0.811535418,0.054901481,0.074727021,-0.036600988
0.319969792,,1.961425781,-1.733087365,0.492401093,-1.783672635,4.748279095,3.140543699,,0.062522501,-0.078130759,-0.104796454,0.014381071,0.016178705,-0.112459973,,-0.955011308,-2.010904074,-0.809293628,-0.150979072,-0.268407255,-0.19978039
0.328019968,,1.961917877,-1.733662907,0.49155134,-1.783660714,4.748075008,3.139646053,,0.06504079,-0.076788522,-0.108260699,0.005824334,-0.010282465,-0.097911119,,-1.078310847,-2.037805796,-0.930351377,0.10675288,0.17080462,-0.250106752
0.335980032,,1.96245718,-1.734358613,0.490606099,-1.783372704,4.748291016,3.138820648,,0.065206967,-0.080610693,-0.111098558,0.021595575,-0.004577974,-0.116199046,,-1.105212569,-1.95710063,-0.901207864,-0.091502473,-0.375160128,-0.181479901
0.34409984,,1.962996483,-1.734969918,0.489708394,-1.783289258,4.748111248,3.137863398,,0.065616027,-0.081671692,-0.113399535,0.015076156,0.004577974,-0.11234013,,-1.11417985,-1.829317451,-0.744281113,0.154029161,0.176904783,-0.028975783
0.351969792,,1.963511944,-1.735653702,0.488810718,-1.783049885,4.748158932,3.136918068,,0.068326063,-0.085008107,-0.11625018,0.024711473,-0.042855591,-0.124492131,,-1.102970839,-1.849493742,-0.656850517,-0.006100165,-0.276032448,-0.244006589
0.360059904,,1.964039326,-1.736301247,0.487817526,-1.78289396,4.748207092,3.135996819,,0.06964273,-0.085749529,-0.11991895,0.018503644,0.041105893,-0.110590436,,-1.058134556,-1.667907,-0.647883236,0.175379738,0.010675289,-0.279082537
0.367969792,,1.964614391,-1.737033192,0.486824334,-1.782678429,4.748099327,3.135063648,,0.072557293,-0.086043544,-0.121823646,0.025909895,-0.041944791,-0.129189953,,-1.035716534,-1.564783812,-0.84516257,0.048801318,-0.111328006,-0.108277924
0.376029952,,1.965201855,-1.737704579,0.485794812,-1.782582585,4.748242855,3.133998871,,0.070793211,-0.088446781,-0.12585035,0.01315868,0.033771548,-0.12547484,,-0.98191303,-1.504254937,-0.961736739,0.195205271,-0.196730316,-0.088452391
0.384039936,,1.96581316,-1.738459889,0.484765649,-1.782390896,4.747943878,3.132921696,,0.072199367,-0.089328818,-0.128176883,0.025646243,-0.033483926,-0.125498801,,-0.957253098,-1.690325141,-0.887757003,0.02745074,0.135728672,-0.221130967
0.392059904,,1.966424465,-1.739131753,0.483664602,-1.782319371,4.748254776,3.13188076,,0.074538685,-0.088370077,-0.130912483,0.014668692,0.016178705,-0.136740014,,-0.997605681,-1.771030307,-0.829469919,0.176904783,-0.391935587,-0.187580064
0.39993984,,1.967023849,-1.739863221,0.4826231,-1.782103841,4.74796772,3.130779982,,0.073106967,-0.08883027,-0.131411031,0.024184167,-0.016178705,-0.126865014,,-1.006572962,-1.802415729,-0.809293628,-0.010675289,0.21350576,0.033550907
0.408,,1.967647076,-1.740582768,0.481486112,-1.781924073,4.748207092,3.129678965,,0.076583989,-0.090798885,-0.135987401,0.018959045,0.010689929,-0.144266099,,-1.102970839,-1.775514007,-0.950527668,0.064051732,-0.391935587,-0.22723113
0.416019968,,1.968234539,-1.741254632,0.480409026,-1.781720463,4.748027802,3.12850666,,0.074858263,-0.092793055,-0.137508601,0.025718147,-0.016538231,-0.139088914,,-1.087278128,-1.735161424,-1.145565152,-0.073201977,0.175379738,-0.279082537
0.424029952,,1.968870163,-1.742021863,0.479320318,-1.781576935,4.748099327,3.127358198,,0.075855352,-0.093636744,-0.143107623,0.023848608,-0.041824948,-0.129597411,,-1.174708724,-1.728435993,-1.089519978,-0.044226196,-0.398035735,0.036600988
0.431949824,,1.969492912,-1.742837731,0.478123397,-1.781337563,4.748075008,3.126173496,,0.075548552,-0.094595484,-0.146111667,0.026652917,0.041105893,-0.152079821,,-1.138839722,-1.578234673,-1.028990984,-0.158604279,0.05337644,-0.221130967
0.44,,1.970128536,-1.743569199,0.476938844,-1.781121556,4.747943878,3.124989033,,0.074666515,-0.096410692,-0.148872837,0.026748791,-0.044988781,-0.152942687,,-1.098487139,-1.647730708,-0.856371641,-0.166229486,-0.086927347,-0.236381382
0.448019968,,1.970727921,-1.744324986,0.475729913,-1.780930344,4.748158932,3.123732805,,0.074755996,-0.096589662,-0.155200511,0.020876521,0.035880771,-0.147022471,,-1.028990984,-1.739645004,-0.966220319,-0.207405597,-0.276032448,0.003050082
0.456019968,,1.971315384,-1.745104138,0.474568963,-1.780738656,4.747799873,3.122476339,,0.074346937,-0.097637877,-0.154970407,0.024903221,-0.032381378,-0.160324961,,-1.006572962,-1.853977323,-1.165741444,-0.179954857,0.208930641,-0.2699323
0.464029952,,1.971962452,-1.745896165,0.47331211,-1.780510728,4.748147011,3.121184349,,0.077312633,-0.097088203,-0.165043548,0.017880464,0.021595575,-0.166245177,,-0.988638461,-1.941407919,-1.078310847,-0.181479901,-0.552064896,-0.268407255
0.472009984,,1.972561836,-1.746723477,0.472043663,-1.780474965,4.747883797,3.11986804,,0.075165063,-0.10027121,-0.165669933,0.017664747,-0.013326459,-0.167275816,,-0.97742939,-1.840526462,-0.97967124,-0.143353865,0.19978039,-0.123528339
0.48004992,,1.973124981,-1.747538869,0.470738858,-1.780271355,4.747979641,3.118540049,,0.07617493,-0.099874936,-0.170732066,0.017808558,-0.049638662,-0.157928124,,-0.946044028,-1.748612285,-1.096245408,-0.117428169,-0.436161786,-0.259256989
0.487959808,,1.973760128,-1.748354737,0.469386518,-1.780139748,4.747943878,3.117187977,,0.076954708,-0.102265388,-0.173940644,0.019318571,0.042280346,-0.170823142,,-1.022265553,-1.654456139,-1.111938,-0.061001647,-0.007625206,-0.030500824
0.496039936,,1.97437191,-1.74914581,0.467974633,-1.779984299,4.747823715,3.115812063,,0.080521211,-0.101702929,-0.178517014,0.024615599,-0.040171124,-0.180506408,,-1.044683695,-1.571509242,-1.080552697,-0.030500824,-0.111328006,-0.265357167
0.503949824,,1.975018978,-1.749937836,0.466574341,-1.77978069,4.748003483,3.114448071,,0.078974448,-0.10135778,-0.182582065,0.027995151,0.035545211,-0.179403856,,-1.033474684,-1.479594946,-0.997605681,0.044226196,-0.271457344,-0.309583366
0.512059904,,1.975654602,-1.75074083,0.465150088,-1.779457394,4.747704506,3.113012314,,0.079089493,-0.100654706,-0.183796465,0.032884713,-0.019030949,-0.183310717,,-1.024507403,-1.553574681,-1.051409125,0.068626851,0.144878909,-0.09912768
0.519980032,,1.976277828,-1.75158054,0.463653952,-1.779241864,4.747979641,3.111528873,,0.079127841,-0.100360692,-0.191006184,0.028666267,0.014596786,-0.180003062,,-1.044683695,-1.735161424,-0.773424625,0.111328006,-0.523089111,-0.253156841
0.528039936,,1.976924896,-1.752347771,0.462133825,-1.779014889,4.747776031,3.110044956,,0.081019752,-0.100565225,-0.191491947,0.02583799,-0.016010925,-0.184005797,,-1.055892825,-1.802415729,-0.988638461,0.125053376,0.132678583,0.067101814
0.535959808,,1.977584362,-1.753175561,0.460578114,-1.778894726,4.747859955,3.108525276,,0.081403248,-0.100168951,-0.197436109,0.020852553,-0.046163235,-0.190740928,,-1.069343686,-1.708259583,-0.995363891,0.109802961,-0.472762764,-0.204355523
0.544029952,,1.978230953,-1.754026715,0.458998084,-1.778631512,4.747811794,3.106981993,,0.082157455,-0.101702929,-0.198637739,0.026005769,0.041489389,-0.201287046,,-0.921384156,-1.730677724,-1.040200114,0.071676932,0.059476607,-0.044226196
0.55188992,,1.978878498,-1.754806821,0.457346499,-1.778511826,4.747704506,3.10536623,,0.082259722,-0.102060854,-0.200708613,0.019270634,-0.051699948,-0.202653244,,-0.997605681,-1.663423419,-0.876547933,0.032025866,-0.192155182,-0.237906426
0.560019968,,1.979562283,-1.755622212,0.455694914,-1.778248135,4.747907639,3.103786945,,0.081275418,-0.10209921,-0.203623176,0.032309473,0.036288235,-0.208046153,,-0.959494889,-1.584960103,-1.094003558,0.007625206,-0.288232774,-0.076252058
0.56804992,,1.98019743,-1.756450001,0.454031348,-1.778068844,4.747584343,3.102076292,,0.083461337,-0.103390306,-0.20482479,0.024184167,-0.025909895,-0.215859875,,-1.011056542,-1.645488977,-1.145565152,-0.086927347,0.172329649,-0.301958144
0.575990016,,1.980844498,-1.757301633,0.452236354,-1.777817074,4.747871876,3.100413084,,0.084177196,-0.102572188,-0.209899709,0.033076461,0.011385014,-0.215260655,,-1.073827267,-1.755337715,-0.952769458,-0.10675288,-0.501738548,-0.228756174
0.584059904,,1.981515408,-1.758140866,0.450560808,-1.777637784,4.747608662,3.09865427,,0.084113285,-0.102342084,-0.209848583,0.024064325,-0.011984225,-0.217777342,,-1.161257863,-1.788964868,-0.872064292,-0.138778746,0.143353865,-0.231806263
0.592029952,,1.982187271,-1.758944337,0.44883731,-1.777421776,4.747764111,3.096931219,,0.081633344,-0.101498395,-0.216010064,0.027635625,-0.005153217,-0.221180871,,-1.181434155,-1.838284612,-1.208335876,-0.100652717,-0.477337897,-0.218080893
0.599969792,,1.982834816,-1.75978357,0.447137803,-1.777230088,4.747644424,3.095148563,,0.081147589,-0.101549529,-0.218029812,0.02274606,0.00371511,-0.223290086,,-1.165741444,-1.786723018,-1.100728989,-0.09912768,0.08540231,-0.301958144
0.608059904,,1.983481407,-1.760587517,0.445330441,-1.777038876,4.747608662,3.093365908,,0.079460204,-0.101754062,-0.220100686,0.025742115,-0.041872885,-0.226525828,,-1.132114291,-1.620828986,-1.053650975,-0.022875618,-0.291282862,-0.21350576
0.616039936,,1.984128952,-1.76137859,0.443654895,-1.776823346,4.747680187,3.091571331,,0.077363767,-0.100654706,-0.22310473,0.023608925,0.025142904,-0.22681345,,-1.076069117,-1.53339839,-1.345086336,0.006100165,-0.12047825,-0.251631796
0.623949824,,1.984728336,-1.762218301,0.441895455,-1.776572053,4.747536659,3.089788198,,0.074538685,-0.098634966,-0.229777545,0.03326821,-0.035641085,-0.234627157,,-0.968462169,-1.53564024,-1.275590181,0.054901481,-0.167754531,-0.077777103
0.63209984,,1.985327244,-1.762974087,0.440028548,-1.776356045,4.747680187,3.0879457,,0.074909396,-0.099389173,-0.235389352,0.027995151,0.034226947,-0.238174498,,-0.957253098,-1.481836796,-1.219544888,0.089977428,-0.178429812,-0.280607581
0.640019968,,1.985902786,-1.763801877,0.438197196,-1.776092831,4.747453213,3.0860672,,0.073017485,-0.096960373,-0.239761204,0.032597095,-0.032381378,-0.242249131,,-0.939318597,-1.569267392,-1.1164217,0.094552554,-0.015250412,-0.05337644
0.647929856,,1.986478806,-1.764605347,0.436258376,-1.775853459,4.747668266,3.084129572,,0.073081404,-0.097637877,-0.243890166,0.024327977,0.021595575,-0.237527341,,-0.892240584,-1.652214408,-1.185917735,0.175379738,-0.356859624,-0.239431471
0.656059904,,1.987065792,-1.765324895,0.434319556,-1.775661771,4.747393131,3.08220315,,0.073758908,-0.095873803,-0.24807027,0.024783378,-0.021595575,-0.244190574,,-0.952769458,-1.67911613,-1.12314713,0.128103465,0.070151895,-0.054901481
0.664,,1.987628937,-1.766104523,0.432272494,-1.77544624,4.747632504,3.080252886,,0.073209234,-0.094506003,-0.252275944,0.018743329,0.014381071,-0.246827111,,-1.020023823,-1.587201834,-0.948285878,0.19978039,-0.455987304,-0.254681885
0.672019968,,1.98825264,-1.76686031,0.430285752,-1.775290791,4.74733305,3.078243017,,0.073234804,-0.094672181,-0.252493232,0.02303368,-0.016178705,-0.259985775,,-1.098487139,-1.625312686,-1.172466874,0.105227843,0.105227843,-0.195205271
0.679980032,,1.988803864,-1.76756746,0.428215086,-1.775111024,4.747560501,3.07618475,,0.07222493,-0.093304381,-0.256596655,0.020325245,0.016178705,-0.261567712,,-1.037958264,-1.531156659,-1.210577726,0.128103465,-0.45446226,-0.155554205
0.687959808,,1.989378929,-1.768310849,0.426084906,-1.774931256,4.747261524,3.074090958,,0.071048878,-0.092447914,-0.26058498,0.019965719,-0.017520938,-0.252291918,,-1.011056542,-1.434758782,-0.968462169,-0.003050082,0.080827184,-0.262307078
0.696059904,,1.989906788,-1.769030873,0.423906386,-1.774715726,4.747465134,3.071973324,,0.070742086,-0.091271862,-0.264177054,0.030847397,-0.005273059,-0.267967284,,-0.946044028,-1.54460752,-1.210577726,0.030500824,-0.504788637,-0.080827184
0.703959808,,1.990445614,-1.769810502,0.421776205,-1.774524514,4.747201443,3.069819689,,0.06964273,-0.090747751,-0.264509439,0.025478464,-0.012247878,-0.263197571,,-0.84292078,-1.681357861,-1.107454419,-0.077777103,0.083877265,-0.228756174
0.712119808,,1.991009235,-1.770518128,0.419537753,-1.774297063,4.747357368,3.067618608,,0.069681078,-0.086989492,-0.267564595,0.031566449,0.009060075,-0.27283287,,-0.865338862,-1.690325141,-0.97967124,-0.117428169,-0.443786979,-0.2699323
0.719990016,,1.991560936,-1.771177594,0.417419553,-1.774033372,4.747153282,3.065404892,,0.067955352,-0.086478166,-0.267360061,0.026676886,-0.010761835,-0.274750352,,-0.937076807,-1.708259583,-1.331635475,-0.183004946,0.035075948,-0.103702798
0.728009984,,1.992052555,-1.771861855,0.415277004,-1.773830239,4.747285366,3.063179493,,0.067507938,-0.084560692,-0.273572683,0.026389264,-0.030823428,-0.269908726,,-0.995363891,-1.697050571,-1.12314713,-0.175379738,-0.455987304,-0.237906426
0.735990016,,1.992591858,-1.772532765,0.413170397,-1.773626153,4.747141361,3.06090641,,0.066613115,-0.083729789,-0.277088076,0.023752734,-0.012128036,-0.277003378,,-1.098487139,-1.627554417,-1.302491903,-0.149454042,0.007625206,-0.160129324
0.743949824,,1.993131161,-1.773240391,0.411015868,-1.773470704,4.747201443,3.058740854,,0.065871693,-0.080073796,-0.282111853,0.018455707,-0.031782165,-0.281701207,,-1.199368596,-1.481836796,-1.333877325,-0.131153539,-0.41328615,-0.219605923
0.752069888,,1.993646622,-1.773828332,0.408825755,-1.773327176,4.747069836,3.056491375,,0.063698553,-0.079639174,-0.285435468,0.01888714,-0.011696604,-0.279040694,,-1.250930309,-1.273348451,-1.367504478,-0.086927347,0.01372537,-0.263832122
0.760009984,,1.994113922,-1.774487797,0.406539738,-1.773135487,4.74712944,3.05419445,,0.059518456,-0.075292893,-0.292300045,0.020325245,-0.031422637,-0.289466977,,-1.244204879,-1.282315612,-1.322668195,-0.064051732,-0.352284521,-0.175379738
0.768059904,,1.994569302,-1.775051896,0.404217809,-1.772980038,4.747010231,3.051897287,,0.056565542,-0.071227841,-0.295662016,0.022722092,0.004506069,-0.293565571,,-1.228512168,-1.331635475,-1.329393625,0.004575124,0.01372537,-0.230281219
0.776,,1.995001316,-1.775626961,0.40188387,-1.77278835,4.747010231,3.049528122,,0.053855509,-0.070550337,-0.29989326,0.020756679,-0.0456599,-0.290353805,,-1.154532433,-1.385438919,-1.085036278,0.021350577,-0.298908085,-0.245531633
0.784,,1.995480537,-1.77619106,0.399490029,-1.772608582,4.746973991,3.047159672,,0.052283179,-0.065322019,-0.302258134,0.02924151,0.02583799,-0.299030393,,-1.163499713,-1.416824222,-1.190401435,0.158604279,-0.012200329,-0.143353865
0.792019968,,1.995840073,-1.7766946,0.396988332,-1.772381131,4.746926308,3.044802427,,0.048333179,-0.063494019,-0.305760741,0.02583799,-0.045348309,-0.305741549,,-1.129872561,-1.484078527,-1.194885015,0.097602636,-0.21198073,-0.111328006
0.79993984,,1.99622345,-1.777198617,0.394463032,-1.772201363,4.746854305,3.042325974,,0.046019424,-0.059838034,-0.305952489,0.021523669,-0.008293084,-0.300180882,,-1.132114291,-1.569267392,-1.125388861,0.141828835,-0.021350577,-0.236381382
0.808029952,,1.996583462,-1.777653996,0.391793907,-1.772022072,4.746830463,3.039920807,,0.041800976,-0.056463279,-0.309033215,0.021164142,-0.042280346,-0.314394176,,-1.044683695,-1.596169114,-1.306975603,0.12047825,-0.254681885,-0.305008233
0.816089856,,1.996931076,-1.77807409,0.389244646,-1.771914307,4.746770859,3.037384748,,0.040215865,-0.054443534,-0.309570104,0.012655342,0.020037625,-0.314322263,,-1.008814693,-1.506496668,-1.134356141,0.141828835,-0.001525041,-0.154029161
0.823980032,,1.997242451,-1.778505627,0.386694998,-1.771817986,4.746722698,3.034848213,,0.03625308,-0.050698068,-0.313136607,0.01871936,-0.044125918,-0.310966671,,-1.013298392,-1.479594946,-1.298008323,0.117428169,-0.17080462,-0.250106752
0.83193984,,1.997542381,-1.778901402,0.38422963,-1.771626774,4.746663094,3.03233552,,0.034489002,-0.047502272,-0.314120919,0.018503644,-0.008173241,-0.307730943,,-1.053650975,-1.405615211,-1.181434155,0.045751236,0.022875618,-0.301958144
0.840019968,,1.997794151,-1.779273335,0.381728292,-1.77153093,4.746650696,3.029787302,,0.032814406,-0.044408746,-0.31483677,0.013805828,-0.04098605,-0.319499463,,-1.11417985,-1.412340641,-1.437000513,0.080827184,-0.276032448,-0.163179412
0.847969792,,1.998057365,-1.779585187,0.379298121,-1.771363084,4.746519566,3.027286768,,0.027164243,-0.04027978,-0.319464296,0.020109531,-0.008796422,-0.319211841,,-1.091761708,-1.412340641,-1.432516932,-0.036600988,0.073201977,-0.08540231
0.856009984,,1.998309135,-1.77992088,0.376772821,-1.771255318,4.74657917,3.024702311,,0.028161332,-0.037914891,-0.323529333,0.014381071,-0.002972088,-0.32132104,,-1.147807002,-1.383197069,-1.345086336,-0.035075948,-0.358384669,-0.254681885
0.863959808,,1.99848938,-1.780196969,0.37422353,-1.771052186,4.746399403,3.022178173,,0.020977188,-0.034846932,-0.327658296,0.024040356,-0.011217235,-0.324964255,,-1.172466874,-1.286799312,-1.434758782,-0.059476607,0.146403953,-0.259256989
