Time,Position->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Velocity->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Current->,Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6
0.175859968,,1.955001354,-1.725100342,0.503088415,-1.785204713,4.748314857,3.151061058,,0.040190298,-0.047655672,-0.061410364,0.007190535,0.001054612,-0.061838605,,-0.896724224,-1.654456139,-0.802568197,-0.070151895,-0.131153539,-0.11285305
0.183969792,,1.955300808,-1.725507561,0.502561867,-1.785108868,4.748314857,3.150498152,,0.042887546,-0.048639975,-0.064772338,0.026485138,-0.00170176,-0.067782782,,-0.948285878,-1.67463243,-0.831711709,0.051851399,-0.09912768,-0.157079235
0.191879936,,1.955636501,-1.725891892,0.502071261,-1.784893338,4.748279095,3.150007486,,0.042708583,-0.051401142,-0.066766515,0.016178705,-0.00170176,-0.059226044,,-0.916900516,-1.692566991,-0.854129791,-0.268407255,-0.08540231,-0.276032448
0.199810048,,1.956031799,-1.726299588,0.501545072,-1.784881417,4.748338699,3.149492979,,0.046364572,-0.051452272,-0.069399849,0.005392902,-0.00170176,-0.066608325,,-1.002089262,-1.779997587,-0.905691445,-0.083877265,-0.102177761,-0.268407255
0.207859968,,1.956403732,-1.726719205,0.500946581,-1.784749333,4.748314857,3.148942709,,0.046006642,-0.054545801,-0.072301626,0.028354676,-0.00170176,-0.075189032,,-1.051409125,-1.81362474,-0.892240584,-0.169279575,-0.09912768,-0.134203628
0.215919872,,1.956775188,-1.727186982,0.500372112,-1.784725491,4.748302937,3.148308754,,0.050672501,-0.055811334,-0.074934959,0.012942963,-0.001629855,-0.072336785,,-1.060376406,-1.809141159,-0.793600917,-0.22723113,-0.100652717,0.021350577
0.224,,1.957170963,-1.72763044,0.499785632,-1.784689728,4.748302937,3.147734165,,0.047502272,-0.058687549,-0.077018619,0.004961469,-0.001342233,-0.075428717,,-1.076069117,-1.856219172,-0.789117336,-0.088452391,-0.094552554,-0.057951566
0.231859968,,1.957530499,-1.728146378,0.49915123,-1.784522359,4.748302937,3.147088289,,0.051171042,-0.060285445,-0.081863441,0.032045819,-0.001150486,-0.086430237,,-1.069343686,-1.889846325,-0.892240584,-0.237906426,-0.11285305,-0.155554205
0.239959808,,1.957925797,-1.728614155,0.498468876,-1.784450356,4.748291016,3.146430254,,0.052359879,-0.062126223,-0.08490584,0.00680704,-0.001006675,-0.074853472,,-1.051409125,-1.81810832,-0.898966014,-0.17080462,-0.102177761,-0.247056678
0.247899904,,1.958357811,-1.729105775,0.497762918,-1.784390275,4.748279095,3.14578414,,0.053842727,-0.063903086,-0.087475255,0.014309165,-0.000886833,-0.087772466,,-1.040200114,-1.793448448,-0.748764753,-0.073201977,-0.123528339,-0.204355523
0.255949824,,1.958788872,-1.729657475,0.497092545,-1.784258668,4.748302937,3.14505434,,0.052845638,-0.066293538,-0.089737877,0.010785803,-0.000814927,-0.088299774,,-0.892240584,-1.694808722,-0.84067893,-0.21198073,-0.129628494,0.030500824
0.26388992,,1.959172726,-1.730184857,0.496326685,-1.784222428,4.748302937,3.144396305,,0.054123957,-0.06749516,-0.090977848,0.006255765,-0.000719053,-0.088467553,,-0.889998794,-1.748612285,-0.910175085,-0.044226196,-0.132678583,-0.070151895
0.271929856,,1.959603786,-1.730725114,0.49563235,-1.784079377,4.748291016,3.143558502,,0.05647606,-0.070563115,-0.093981892,0.020469056,-0.000671117,-0.104094982,,-0.84516257,-1.779997587,-0.885515153,-0.149454042,-0.150979072,-0.21350576
0.279949824,,1.960059643,-1.731288258,0.494842887,-1.784055058,4.748254776,3.142828703,,0.058367971,-0.070933826,-0.097510047,0.007621967,-0.00062318,-0.087580718,,-0.851888001,-1.748612285,-0.6972031,-0.083877265,-0.175379738,-0.303483188
0.287949824,,1.960551262,-1.731912438,0.494077027,-1.78391153,4.748182774,3.142086983,,0.059838034,-0.073707782,-0.098954543,0.024040356,-0.00062318,-0.105221502,,-0.907933295,-1.764304876,-0.851888001,0.02745074,-0.173854694,-0.187580064
0.295980032,,1.960982323,-1.732487981,0.493274838,-1.783767525,4.74813509,3.141261339,,0.06222849,-0.075075582,-0.102469921,0.016178705,-0.004889564,-0.10380736,,-0.865338862,-1.865186334,-0.867580712,-0.11285305,-0.132678583,-0.015250412
0.303859968,,1.961521626,-1.733099286,0.492413104,-1.783755604,4.748219013,3.140411854,,0.063903086,-0.076647907,-0.105243869,0.005464807,-0.004889564,-0.111069798,,-1.006572962,-1.999695063,-0.901207864,0.111328006,-0.100652717,-0.167754531
0.311949824,,1.961977482,-1.733687226,0.49155134,-1.783456628,4.748207092,3.139562607,,0.063762471,-0.076903574,-0.110178173,0.022889871,-0.00340352,-0.096353173,,-1.091761708,-2.08936739,-0.863097072,-0.134203628,-0.105227843,-0.282132626
0.319859968,,1.962540627,-1.734310929,0.49061808,-1.783432786,4.748207092,3.138712883,,0.067252278,-0.080176063,-0.109014906,0.007621967,-0.002396845,-0.116606511,,-1.154532433,-1.992969632,-0.997605681,0.115903132,-0.12047825,-0.19825536
0.327959808,,1.963044167,-1.734969918,0.489708394,-1.783157651,4.748170853,3.137803793,,0.066664249,-0.083218463,-0.115010209,0.032381378,-0.001845571,-0.111597106,,-1.145565152,-1.840526462,-0.726346612,-0.022875618,-0.140303791,-0.018300494
0.335879936,,1.963583946,-1.735629861,0.488786727,-1.783025567,4.748195171,3.136858225,,0.066792078,-0.082553737,-0.116160698,0.014620755,0,-0.126217857,,-1.100728989,-1.81810832,-0.757731974,0.152504116,-0.147928998,-0.25620693
0.343949824,,1.964122772,-1.736337487,0.487829506,-1.782822434,4.748170853,3.135912895,,0.070550337,-0.085723959,-0.118589498,0.02677276,0,-0.110902019,,-1.111938,-1.694808722,-0.730830252,0.045751236,-0.195205271,-0.361434758
0.351849984,,1.964734554,-1.737033192,0.486824334,-1.782702271,4.748111248,3.134956121,,0.070767649,-0.086260855,-0.122590631,0.014429008,-0.004530037,-0.130723923,,-0.997605681,-1.580476403,-0.892240584,0.18452999,-0.161654368,-0.12657842
0.359909888,,1.965298176,-1.737777058,0.485747248,-1.782486741,4.748147011,3.133879423,,0.070831567,-0.086618781,-0.125390142,0.024040356,-0.004530037,-0.125211194,,-0.995363891,-1.549091101,-1.033474684,0.080827184,-0.123528339,-0.102177761
0.367849984,,1.965861321,-1.738436047,0.484693736,-1.782414738,4.748123169,3.132837772,,0.071982048,-0.088216677,-0.128688201,0.011624699,0,-0.126697227,,-0.97294575,-1.654456139,-0.943802238,0.152504116,-0.155554205,-0.21198073
0.375919872,,1.966472626,-1.739131753,0.48361668,-1.782223527,4.748063087,3.131784678,,0.072966352,-0.088255033,-0.130580112,0.030703586,0,-0.136979699,,-0.997605681,-1.791206598,-0.860855222,0.07930214,-0.202830479,-0.176904783
0.383879936,,1.967083931,-1.739875619,0.482551575,-1.782067601,4.748039722,3.130636215,,0.073758908,-0.090108588,-0.132165238,0.011480888,-0.003834952,-0.126721203,,-1.049167395,-1.869670033,-0.883273363,0.065576769,-0.175379738,0.028975783
0.391919872,,1.967694759,-1.740547005,0.48145014,-1.781876389,4.748051643,3.129547358,,0.075139493,-0.090798885,-0.13564226,0.033603769,-0.003834952,-0.143379271,,-1.11866343,-1.885362625,-1.008814693,-0.01372537,-0.150979072,-0.236381382
0.39993984,,1.968306541,-1.741266553,0.48032549,-1.781720463,4.748063087,3.128362894,,0.076417811,-0.092345648,-0.138480112,0.019006981,-0.003499394,-0.140694812,,-1.156774282,-1.797932029,-1.201610446,-0.038126029,-0.155554205,-0.265357167
0.407849984,,1.968917847,-1.742021863,0.479248405,-1.781528775,4.748075008,3.127226353,,0.075356811,-0.094199203,-0.14143303,0.031734228,-0.002444782,-0.141485766,,-1.143323421,-1.753095865,-1.138839722,-0.083877265,-0.172329649,0.038126029
0.415919872,,1.969517231,-1.742753808,0.478099436,-1.781277482,4.748063087,3.126018047,,0.074640952,-0.095912151,-0.145229638,0.020493025,-0.001869539,-0.149898693,,-1.087278128,-1.567025542,-1.049167395,-0.154029161,-0.195205271,-0.231806263
